ticker,fiscal_period,qoq_rev,yoy_rev,qoq_eps,yoy_eps,momentum,net_margin,gross_margin,oper_margin,roe,de_ratio,current_ratio,cash_ratio,asset_turn,eps_status,eps_surprise
TGT,Q2 2021,3.9798,9.5103,-5.3398,17.4699,-15.2047,7.2218,31.3196,9.8052,12.2275,2.4579,1.0417,0.3794,0.4896,1.0,1317.2692
TGT,Q3 2021,1.9555,13.3439,53.3333,116.6667,-7.9097,5.8007,29.027,7.8356,10.7803,2.942,0.9668,0.2464,0.4714,1.0,475.2075
TGT,Q4 2021,20.8327,9.3758,-8.3612,82.6667,-11.7362,4.9813,26.5679,6.7589,12.0371,3.1951,0.992,0.2718,0.576,1.0,296.7901
TGT,Q1 2022,-18.796,4.0212,6.5693,41.7476,-19.3385,4.0087,26.6547,5.3476,9.3651,3.719,0.8663,0.0537,0.4951,1.0,144.3371
TGT,Q2 2022,3.4446,3.4857,2.7397,53.8462,-6.0246,0.7028,22.6409,1.2329,1.7277,3.9537,0.8221,0.0498,0.4962,0.0,-33.9167
TGT,Q3 2022,1.8474,3.376,-21.3333,-21.0702,-9.968,2.685,25.7863,3.854,6.4616,4.0472,0.8575,0.0401,0.4768,1.0,126.8824
TGT,Q4 2022,18.3913,1.2873,-8.0508,-20.8029,-8.0885,2.7903,23.4814,3.6917,7.7991,3.7485,0.9152,0.1143,0.5886,1.0,136.9625
TGT,Q1 2023,-19.3438,0.6039,-17.9724,-39.0411,-3.4173,3.7517,27.3912,5.2445,8.1861,3.4938,0.8828,0.0739,0.4856,1.0,126.5055
TGT,Q2 2023,-2.1681,-4.8546,0.0,-40.6667,-8.3403,3.3706,28.1557,4.8319,6.9641,3.4375,0.8327,0.0836,0.4656,1.0,154.7746
TGT,Q3 2023,2.5229,-4.2235,-9.5506,-31.7797,-7.5995,3.8231,28.5416,5.1854,7.7593,3.4933,0.865,0.0888,0.4517,1.0,176.7895
TGT,Q4 2023,25.6753,1.6691,-0.6211,-26.2673,0.3818,4.3297,26.3918,5.8429,10.2889,3.1212,0.9064,0.1971,0.5766,1.0,211.6667
TGT,Q1 2024,-23.1461,-3.1238,46.25,31.4607,-3.7277,3.84,28.7799,5.2831,6.8064,2.9824,0.86,0.1815,0.4451,1.0,83.6126
TGT,Q2 2024,3.7544,2.7409,-14.5299,12.3596,7.5955,4.6833,29.9623,6.4239,8.2611,2.8807,0.8966,0.175,0.4545,1.0,199.686
TGT,Q3 2024,0.8487,1.0631,9.0,35.4037,5.2866,3.3271,28.3076,4.5504,5.8941,3.0397,0.9432,0.1575,0.4385,1.0,106.2333
TGT,Q4 2024,20.4418,-3.1455,4.1284,41.875,-4.8145,3.5678,26.2429,4.7453,7.5208,2.939,0.9353,0.229,0.5351,1.0,121.5229
TJX,Q1 2021,-7.8275,128.7802,35.5556,-20.7792,181.2582,5.2934,28.067,7.5945,8.697,3.9357,1.5157,0.8858,0.3329,0.0,-11.42
TJX,Q2 2021,19.733,81.1313,-57.377,-57.377,112.9668,6.5056,29.3857,10.9732,12.264,3.4929,1.3333,0.7076,0.4196,1.0,18.5455
TJX,Q3 2021,3.766,23.8661,103.8462,488.8889,27.0623,8.1632,29.4956,11.1692,15.8733,3.6659,1.2866,0.5995,0.4167,1.0,46.3448
TJX,Q4 2021,10.553,26.6021,52.8302,80.0,36.9509,6.7877,27.1371,9.1236,15.6653,3.7411,1.2666,0.5949,0.4868,1.0,95.15
TJX,Q1 2022,-17.6723,13.08,9.8765,45.9016,-115.7001,5.1464,27.9064,9.5476,10.4915,3.9526,1.2456,0.4287,0.4116,0.0,-12.3158
TJX,Q2 2022,3.8313,-1.9381,-32.5843,130.7692,-83.0693,6.8395,27.6281,9.2629,15.0083,4.0196,1.1664,0.348,0.4372,1.0,1.9853
TJX,Q3 2022,2.7358,-2.9117,13.3333,28.3019,-26.7778,8.7367,29.1198,11.1613,18.7643,4.0182,1.1562,0.2995,0.428,1.0,43.0938
TJX,Q4 2022,19.3392,4.8044,17.6471,-1.2346,-21.7978,7.1488,26.095,9.0634,16.3105,3.4546,1.2087,0.5315,0.5122,1.0,88.8222
TJX,Q1 2023,-18.8499,3.3053,13.75,2.2472,-9.7748,7.5617,28.9315,9.938,13.8742,3.4661,1.1957,0.477,0.4108,1.0,20.9063
TJX,Q2 2023,8.2746,7.7261,-21.978,18.3333,9.6642,7.752,30.1615,10.1035,14.9667,3.3768,1.1959,0.441,0.4411,1.0,19.5278
TJX,Q3 2023,3.974,9.0244,7.0423,11.7647,11.9361,8.9785,31.1044,11.6698,17.4301,3.4418,1.1861,0.3686,0.4371,1.0,50.8696
TJX,Q4 2023,23.7165,13.0234,26.3158,20.0,8.2191,8.5491,29.7544,10.9012,19.2139,3.0738,1.2118,0.5358,0.5517,1.0,156.5833
TJX,Q1 2024,-23.9595,5.9068,15.625,21.978,2.6015,8.5744,29.9704,10.738,14.2629,2.9561,1.2286,0.5009,0.4205,1.0,35.0286
TJX,Q2 2024,7.9253,5.5651,-22.5225,21.1268,-2.1609,8.1601,30.3534,10.5584,14.1223,2.9264,1.2136,0.4943,0.4408,1.0,21.575
TJX,Q3 2024,4.4179,6.0158,4.6512,18.4211,-3.0086,9.2228,31.5793,12.0387,15.8693,2.9687,1.1943,0.3926,0.4336,1.0,53.44
TJX,Q4 2024,16.2625,-0.3717,21.1111,13.5417,-13.3951,8.5505,30.4526,11.2966,16.6567,2.7828,1.1801,0.4846,0.515,1.0,139.4038
TMO,Q1 2021,-6.1043,59.0048,18.6501,119.7368,57.2905,23.5918,52.5843,30.9207,6.6661,0.8806,2.5282,0.7981,0.1502,1.0,424.9115
TMO,Q2 2021,-6.3901,34.061,-17.0659,127.9835,24.5455,19.7131,48.7868,24.6091,4.9601,0.8369,2.7812,1.0142,0.137,1.0,203.2418
TMO,Q3 2021,0.6147,9.4942,-16.9675,18.2519,-26.3636,20.3859,49.8499,24.6088,4.9135,0.9013,3.189,1.5513,0.1268,1.0,182.3041
TMO,Q4 2021,14.7053,1.4408,4.3478,-14.7425,-53.0475,15.4924,49.0936,24.145,4.0462,1.3214,1.4969,0.3332,0.1125,1.0,173.2532
TMO,Q1 2022,10.428,19.3014,29.1667,-7.1856,-39.7034,18.7426,46.2346,23.8873,5.3852,1.2549,1.5556,0.228,0.1274,1.0,349.744
TMO,Q2 2022,-7.1755,18.3004,-12.9032,-2.5271,-15.7606,15.1686,41.9234,18.4594,3.918,1.1327,1.6459,0.1717,0.1211,1.0,143.9598
TMO,Q3 2022,-2.6709,14.4373,-10.3704,5.2174,4.9431,14.0021,40.2922,16.3248,3.4189,1.0705,1.7358,0.2625,0.1179,1.0,108.4044
TMO,Q4 2022,7.2399,6.9893,8.2645,9.1667,5.5486,13.7642,40.2271,16.7336,3.5698,1.2006,1.4832,0.5011,0.1179,1.0,146.4024
TMO,Q1 2023,-6.4629,-9.3755,-4.771,-19.5161,-28.677,12.0355,38.6555,15.6396,3.0377,1.2308,1.2723,0.2192,0.1131,1.0,141.9855
TMO,Q2 2023,-0.2148,-2.5798,10.02,1.6667,-20.8802,12.7351,39.7773,16.478,3.0992,1.1429,1.4169,0.222,0.1136,1.0,79.8929
TMO,Q3 2023,-1.0574,-0.9647,0.5464,14.0496,-15.402,16.219,40.8171,18.4225,3.7722,1.1348,1.631,0.4345,0.1089,1.0,107.6168
TMO,Q4 2023,2.9506,-4.9258,4.7101,10.3053,-11.9151,14.9734,40.3546,17.7659,3.4798,1.1076,1.7549,0.5764,0.1103,1.0,145.5116
TMO,Q1 2024,-4.9697,-3.408,-17.6471,-4.6092,5.9675,12.8178,40.6477,16.3461,2.9064,1.1282,1.6962,0.3946,0.1065,1.0,114.2716
TMO,Q2 2024,1.8946,-1.3661,7.1429,-7.1038,1.2136,14.6855,41.239,17.9964,3.2567,1.0722,1.7245,0.4788,0.107,1.0,87.6111
TMO,Q3 2024,0.5407,0.227,3.7255,-4.1667,1.1917,15.3897,40.8379,17.7769,3.3219,1.0441,1.6288,0.3181,0.1056,1.0,81.6851
TMO,Q4 2024,7.5203,4.6757,12.0983,2.5952,9.6015,16.0597,42.3168,19.7016,3.6842,0.9593,1.6605,0.3007,0.1171,1.0,145.6718
TSLA,Q1 2021,-3.3042,73.584,29.8507,50.0,41.7983,4.216,21.3206,4.7454,1.7903,1.1652,1.6606,1.1522,0.1961,0.0,-88.6642
TSLA,Q2 2021,15.1025,98.1113,2.2989,-248.3333,103.0514,9.5501,24.1177,11.1641,4.3505,1.1008,1.5083,0.9913,0.2168,0.0,-74.4452
TSLA,Q3 2021,15.0443,56.8464,38.2022,-37.8788,17.6905,11.7613,26.6046,14.9378,5.6784,1.0297,1.3851,0.89,0.2379,0.0,-64.3974
TSLA,Q4 2021,28.7999,64.92,30.8943,140.2985,19.4162,13.0989,27.3548,14.7469,7.3489,0.9672,1.3753,0.892,0.2852,0.0,-44.6286
TSLA,Q1 2022,5.8525,80.5371,18.6335,119.5402,6.9531,17.6903,29.1107,19.2099,9.3713,0.8652,1.354,0.8159,0.284,0.0,-30.1474
TSLA,Q2 2022,-9.7142,41.6123,10.4712,137.0787,-56.499,13.34,25.003,15.3892,5.9987,0.8193,1.4308,0.8397,0.2472,0.0,-44.9924
TSLA,Q3 2022,26.6919,55.9497,36.019,133.3333,-0.8967,15.3445,25.0862,17.1903,8.0051,0.8098,1.4624,0.7936,0.2883,0.0,-24.7194
TSLA,Q4 2022,13.3495,37.2425,-59.2334,-27.3292,-27.6774,15.1616,23.7561,16.1814,8.033,0.7939,1.532,0.6085,0.2953,1.0,11.2443
TSLA,Q1 2023,-4.0669,24.3815,-13.6752,-47.1204,-56.1556,10.772,19.3364,11.4193,5.1041,0.7636,1.5672,0.5849,0.2687,0.0,-46.7248
TSLA,Q2 2023,6.8498,47.2009,-11.8812,-57.8199,5.5886,10.8437,18.1851,9.6241,5.1799,0.7361,1.5901,0.5544,0.2752,0.0,-45.0065
TSLA,Q3 2023,-6.3265,8.8375,-7.8652,-71.4286,-47.1122,7.9358,17.8929,7.5546,3.4003,0.7238,1.6902,0.598,0.2486,0.0,-64.8554
TSLA,Q4 2023,7.7816,3.4912,4.878,-26.4957,-33.7513,31.5016,17.6342,8.2012,12.4636,0.6761,1.7259,0.5704,0.236,1.0,63.8618
TSLA,Q1 2024,-15.3614,-8.693,-9.3023,-22.7723,-33.0746,6.5255,17.3513,5.4974,2.1326,0.6758,1.7158,0.4008,0.195,0.0,-69.4895
TSLA,Q2 2024,19.7127,2.2987,-17.9487,-28.0899,-44.9022,5.4902,17.9529,8.7333,2.0814,0.6775,1.9105,0.5278,0.226,0.0,-72.7516
TSLA,Q3 2024,-1.2471,7.8458,-7.8125,-28.0488,-0.9917,8.6292,19.8435,11.0079,3.0731,0.695,1.8438,0.5923,0.2101,0.0,-61.8258
TSLA,Q4 2024,2.0848,2.1457,13.5593,-22.093,-1.3456,8.2779,16.2563,6.1851,2.8882,0.6568,2.0249,0.56,0.2106,0.0,-56.7124
TXN,Q1 2021,5.2257,28.8375,18.1818,47.1698,36.2109,40.872,65.2133,46.3045,17.2438,0.9318,6.1206,1.4365,0.2184,1.0,137.6625
TXN,Q2 2021,6.7848,41.4017,15.3846,109.3023,53.0974,42.1616,67.1834,49.3668,17.3137,0.8473,5.0781,1.6579,0.2223,1.0,161.225
TXN,Q3 2021,1.3755,21.64,13.3333,63.2,20.4202,41.9341,67.8871,50.6569,16.0234,0.9153,5.6299,2.3469,0.1995,1.0,154.1446
TXN,Q4 2021,4.0706,18.5476,-4.4118,47.7273,-3.124,44.2467,69.3295,52.918,16.0354,0.8507,5.327,1.8026,0.1958,1.0,185.9753
TXN,Q1 2022,1.5108,14.3623,11.2821,39.1026,-14.4752,44.8726,70.1733,53.5984,15.7024,0.8032,5.5419,1.3865,0.1941,1.0,197.75
TXN,Q2 2022,6.2589,13.7991,-4.1475,15.5556,-27.6025,43.9563,69.551,53.5111,16.2575,0.7544,5.0949,1.4852,0.2108,1.0,222.3506
TXN,Q3 2022,0.5564,12.8796,13.9423,16.1765,-8.7604,43.7894,69.0135,52.5663,15.8199,0.7962,4.9221,1.1326,0.2011,1.0,228.2368
TXN,Q4 2022,-10.8949,-3.3526,-16.8776,1.0256,-21.9002,42.0128,66.1028,47.6231,13.4596,0.8664,4.6972,1.0218,0.1716,1.0,165.1375
TXN,Q1 2023,-6.2313,-10.7238,-10.1523,-18.4332,-25.0861,39.0043,65.3802,44.1653,11.2051,0.9169,5.1732,1.5417,0.1499,1.0,169.0143
TXN,Q2 2023,3.4711,-13.066,-0.565,-15.3846,-26.8651,38.0049,64.2242,43.5224,10.803,0.941,5.7226,1.2685,0.1464,1.0,156.2838
TXN,Q3 2023,0.0221,-13.528,3.4091,-23.2068,-26.4076,37.7096,62.1139,41.7476,10.276,0.9024,5.6927,0.9676,0.1432,1.0,135.275
TXN,Q4 2023,-10.0397,-12.6981,-14.2857,-20.8122,-9.3454,33.6277,59.6272,37.6012,8.1139,0.9144,4.5548,0.8928,0.126,1.0,77.4471
TXN,Q1 2024,-10.2036,-16.3964,-25.641,-34.4633,-5.6727,30.183,57.2248,31.74,6.5065,1.0541,4.9108,0.6988,0.1049,1.0,48.0854
TXN,Q2 2024,4.3977,-15.6478,0.8621,-33.5227,-2.5818,29.4872,57.8493,32.6531,6.547,1.036,4.6162,0.7534,0.1091,1.0,43.6977
TXN,Q3 2024,8.6081,-8.4069,16.2393,-25.2747,5.1211,32.8114,59.6001,37.4368,7.8874,1.0455,4.306,0.7024,0.1175,1.0,67.618
TXN,Q4 2024,-3.469,-1.7169,-11.0294,-22.4359,10.9811,30.0724,57.7489,34.3649,7.1289,1.1008,4.1246,0.8784,0.1128,1.0,45.033
UBER,Q1 2021,-8.278,-10.6219,0.0,-19.0476,-15.4299,-3.7203,41.0954,-52.4974,-0.7675,1.4629,1.1382,0.6636,0.0838,0.0,-103.4583
UBER,Q2 2021,35.3427,105.3842,-7.8431,-36.4865,144.961,29.1168,46.5767,-30.2367,7.2663,1.3025,1.0129,0.5782,0.1084,0.0,-70.098
UBER,Q3 2021,23.3138,72.236,-10.6383,-33.3333,98.4621,-50.031,49.6801,-11.806,-16.9688,1.582,1.1917,0.7977,0.1314,0.0,-158.555
UBER,Q4 2021,19.257,82.5592,-21.4286,-35.2941,74.243,15.4379,46.279,-9.5189,5.8115,1.5262,1.2963,0.476,0.149,0.0,-80.4138
UBER,Q1 2022,18.6224,136.1006,-15.1515,-45.098,146.7225,-86.5188,41.2606,-7.0324,-60.3993,2.342,1.0015,0.4836,0.2089,0.0,-212.5699
UBER,Q2 2022,17.7852,105.4721,-10.7143,-46.8085,0.0879,-32.2185,36.1699,-8.8319,-34.3911,3.1008,0.9783,0.4916,0.2603,0.0,-143.99
UBER,Q3 2022,3.3445,72.1981,-28.0,-57.1429,-0.0379,-14.4552,37.9959,-5.9331,-16.2973,3.2043,1.3907,0.5394,0.2682,0.0,-118.633
UBER,Q4 2022,3.1643,48.9616,5.5556,-42.4242,-33.5977,6.913,38.3409,-1.6498,6.9967,2.7758,1.2468,0.4753,0.2681,0.0,-91.2853
UBER,Q1 2023,2.5096,28.7278,-10.5263,-39.2857,-107.3728,-1.7794,40.3944,-2.9695,-1.8104,2.742,1.2723,0.4659,0.2719,0.0,-102.1397
UBER,Q2 2023,4.6129,14.3317,-82.3529,-88.0,-91.1404,4.2687,40.2492,3.532,4.009,2.4664,1.531,0.5785,0.2709,0.0,-95.0281
UBER,Q3 2023,0.6717,11.3748,-533.3333,-172.2222,-60.8233,2.3784,39.4533,4.2402,2.101,2.4175,1.3039,0.4729,0.2585,0.0,-97.5871
UBER,Q4 2023,6.9307,15.4409,23.0769,-184.2105,-33.5207,14.382,39.0399,6.562,11.2679,2.0515,1.3556,0.495,0.2568,0.0,-85.7366
UBER,Q1 2024,1.9626,14.8249,12.5,-205.8824,-13.9029,-6.4554,39.1176,1.6978,-5.2324,2.1682,1.4241,0.5023,0.2558,0.0,-106.2194
UBER,Q2 2024,5.6164,15.9263,61.1111,-1066.6667,1.5946,9.486,39.3645,7.4393,7.3641,2.012,1.4626,0.4358,0.2577,0.0,-91.1478
UBER,Q3 2024,4.5607,20.4046,24.1379,176.9231,9.0298,23.3464,39.5692,9.4834,15.793,1.8488,1.5922,0.5676,0.2375,0.0,-76.6391
UBER,Q4 2024,6.8913,20.3603,38.8889,212.5,4.9194,57.555,39.51,6.4387,30.6238,1.2799,1.2563,0.5135,0.2334,0.0,-34.2435
UNH,Q1 2021,7.2235,8.9645,73.622,21.8232,2.1445,6.9263,25.2436,9.6003,6.8884,1.9068,0.7379,0.2475,0.3421,0.0,-647.3404
UNH,Q2 2021,1.6027,14.7784,-0.6803,-7.5949,12.232,5.9814,23.9971,8.3818,5.8183,1.8681,0.7696,0.259,0.3392,0.0,-2359.55
UNH,Q3 2021,1.4245,11.0911,1.3699,40.9524,3.1973,5.6486,23.8232,7.8964,5.4749,1.8546,0.7742,0.265,0.3395,1.0,1633.2
UNH,Q4 2021,1.9437,12.6415,-3.3784,68.8976,5.1441,5.5205,23.845,7.5139,5.323,1.7747,0.7888,0.273,0.3475,1.0,1076.2432
UNH,Q1 2022,8.6869,14.1789,27.5058,24.0363,5.2144,6.2721,23.8793,8.6713,6.4742,1.8493,0.7829,0.289,0.3623,1.0,2328.5455
UNH,Q2 2022,0.2283,12.6344,-3.2907,20.7763,-2.144,6.3113,24.4523,8.8782,6.2495,1.8372,0.7707,0.2775,0.349,1.0,939.25
UNH,Q3 2022,0.6996,11.8294,4.7259,24.7748,0.7382,6.5048,24.6656,9.2244,6.3458,1.9313,0.8217,0.3849,0.3328,1.0,1272.6341
UNH,Q4 2022,2.3401,12.2642,-3.2491,24.9417,-0.3773,5.7509,25.2238,8.3238,5.5138,1.8456,0.774,0.2618,0.3369,1.0,1077.8049
UNH,Q1 2023,11.0452,14.7001,13.0597,10.7861,0.5213,6.1035,24.6718,8.7957,6.1917,2.1304,0.8061,0.3598,0.3241,1.0,8492.7143
UNH,Q2 2023,1.0573,15.6488,0.9901,15.69,3.0144,5.8922,24.6354,8.6725,5.9399,2.0401,0.7954,0.3701,0.3316,0.0,-1436.25
UNH,Q3 2023,-0.5834,14.1753,5.5556,16.6065,2.346,6.3241,25.3224,9.2312,6.2152,2.0013,0.8049,0.3408,0.3274,0.0,-2622.28
UNH,Q4 2023,2.2369,14.0602,-5.2632,14.1791,1.796,5.7769,23.3005,8.1428,5.5146,1.7671,0.7919,0.2567,0.345,0.0,-6675.2222
UNH,Q1 2024,5.6859,8.5553,8.0065,9.0759,-6.1448,-1.4119,23.052,7.9472,-1.4538,1.9325,0.8517,0.2721,0.3511,0.0,-3920.5
UNH,Q2 2024,-0.9429,6.4067,3.6309,11.9281,-9.2421,4.2648,22.3125,7.9662,4.2485,1.8826,0.8793,0.2511,0.3456,0.0,-1053.6667
UNH,Q3 2024,1.9878,9.1586,3.3577,9.5975,-5.0167,6.0058,22.8417,8.6372,5.7968,1.8654,0.9084,0.319,0.3368,0.0,-2150.0313
UNH,Q4 2024,-0.0129,6.7565,-4.3785,10.6209,-7.3036,5.4986,21.1374,7.7108,5.403,1.9074,0.8266,0.2439,0.338,0.0,-404.9545
UPS,Q1 2021,-7.9852,27.0197,-19.8068,16.0839,21.9206,20.9185,25.1266,12.07,66.9367,7.8437,1.2869,0.4741,0.3618,1.0,231.0482
UPS,Q2 2021,2.2525,14.4924,62.0482,153.7736,1.1336,11.4242,26.1996,13.9088,24.7274,4.9942,1.3943,0.6093,0.3611,1.0,14.0818
UPS,Q3 2021,-1.0246,9.1628,-5.948,65.3595,-6.7778,10.0457,25.1423,12.4914,19.3166,4.4524,1.4764,0.66,0.3527,1.0,5.2055
UPS,Q4 2021,19.7852,11.548,20.5534,47.343,-9.4944,11.1375,26.0344,14.011,21.6764,3.864,1.4192,0.5837,0.4001,1.0,15.8984
UPS,Q1 2022,-12.2178,6.417,-5.9016,72.8916,-20.6027,10.9197,25.6338,13.3358,17.2476,3.5428,1.5201,0.7249,0.3477,1.0,6.0035
UPS,Q2 2022,1.5916,5.7292,9.7561,17.1004,-8.7632,11.5037,26.6817,14.2736,17.4678,3.2973,1.4749,0.6769,0.3534,1.0,3.4825
UPS,Q3 2022,-2.4429,4.2141,-8.8889,13.4387,-4.9487,10.6949,25.7895,12.8844,15.2107,3.0937,1.3914,0.6248,0.3474,1.0,3.0139
UPS,Q4 2022,11.8869,-2.6574,25.4355,18.0328,-14.2055,12.7733,25.7389,11.8189,17.4368,2.5916,1.2248,0.3088,0.3801,1.0,11.4028
UPS,Q1 2023,-15.1962,-5.9603,-35.2778,-18.8153,-12.3773,8.2661,25.8408,11.084,9.45,2.5999,1.3359,0.3806,0.3176,0.0,-5.6481
UPS,Q2 2023,-3.795,-10.9465,6.867,-20.9524,-16.6756,9.4355,26.8238,12.6049,10.3858,2.5109,1.3236,0.3277,0.3135,0.0,-2.8193
UPS,Q3 2023,-4.5069,-12.8306,-10.0402,-21.9512,-17.0447,5.3511,21.6894,6.3767,5.8759,2.6643,1.2171,0.2726,0.2997,0.0,-41.5179
UPS,Q4 2023,18.3087,-7.8275,29.0179,-19.7222,-5.17,6.4414,24.9428,9.941,9.27,3.0925,1.0983,0.1814,0.3517,0.0,-34.9446
UPS,Q1 2024,-12.8868,-5.3173,-43.9446,-30.4721,0.643,5.1276,23.2332,7.4311,6.573,2.9939,1.1008,0.2913,0.321,0.0,-19.7407
UPS,Q2 2024,0.516,-1.0746,24.0741,-19.2771,9.8719,6.458,23.751,8.9101,8.2625,3.0707,1.2478,0.4189,0.3143,0.0,-18.1095
UPS,Q3 2024,1.9571,5.6218,-17.4129,-25.8929,18.4524,6.9184,23.0793,8.9234,9.1151,3.0431,1.1448,0.3882,0.3259,1.0,8.4337
UPS,Q4 2024,13.7379,1.5411,50.6024,-13.4948,9.3686,6.8021,26.5721,11.5648,10.2789,3.185,1.1745,0.3718,0.3611,0.0,-19.296
VRTX,Q1 2021,5.9258,13.8071,15.6118,106.015,-62.6893,37.8762,88.8476,51.2614,7.2726,0.3491,4.3925,3.2429,0.1423,1.0,545.641
VRTX,Q2 2021,4.0074,17.6397,3.2847,54.6448,-44.3168,3.7359,87.2867,51.4163,0.7285,0.329,4.6054,3.3019,0.1467,0.0,-68.0617
VRTX,Q3 2021,10.6334,28.9825,-3.8869,26.5116,-32.9701,42.9363,88.0802,54.5537,8.9385,0.324,4.6245,3.2784,0.1572,1.0,152.1756
VRTX,Q4 2021,4.4605,27.3223,22.4265,40.5063,12.1379,37.1562,88.0633,48.3547,7.6248,0.33,4.4634,3.1723,0.1543,1.0,101.1067
VRTX,Q1 2022,1.2014,21.6436,1.5015,23.3577,7.8364,36.3337,88.2813,49.3635,6.9873,0.3071,4.7525,3.486,0.1471,1.0,60.9301
VRTX,Q2 2022,4.7056,22.4601,9.7633,31.0954,4.8204,36.9047,88.0794,50.9516,6.7918,0.3058,3.7859,2.864,0.1409,1.0,10.7448
VRTX,Q3 2022,6.2881,17.6503,-3.2345,31.9853,-11.3322,39.8621,87.6023,49.3981,7.1414,0.2822,4.7028,3.5149,0.1397,1.0,13.3656
VRTX,Q4 2022,-1.3537,11.102,-5.8496,1.5015,-16.2203,35.5626,87.6971,45.9417,5.886,0.3046,4.8265,3.8306,0.1269,1.0,0.044
VRTX,Q1 2023,3.1311,13.2205,-6.8047,-6.8047,-8.4231,29.4677,88.7612,47.3387,4.8488,0.3147,4.2845,3.0698,0.1252,1.0,4.9691
VRTX,Q2 2023,4.9857,13.5234,21.2698,2.965,-8.9368,36.7279,87.6223,45.576,5.9191,0.3154,4.1386,3.0283,0.1225,1.0,51.2085
VRTX,Q3 2023,-0.3891,6.3916,2.8796,9.4708,-11.2587,41.6871,87.1673,43.9299,6.2697,0.3157,4.0828,3.0867,0.1143,1.0,92.0
VRTX,Q4 2023,1.3771,9.3369,-5.8524,9.4675,-1.7651,38.4796,85.3835,37.9712,5.5107,0.2929,3.9872,2.923,0.1108,1.0,68.583
VRTX,Q1 2024,6.8674,13.298,9.7297,28.8889,0.0775,40.8682,87.2668,45.2018,5.9288,0.2896,3.5008,2.4126,0.1125,1.0,81.2213
VRTX,Q2 2024,-1.6725,6.1126,1.2315,7.5916,-7.4107,-135.8331,85.9427,35.3379,-24.3227,0.3626,2.5207,1.2912,0.1314,0.0,-643.8789
VRTX,Q3 2024,4.774,11.6126,0.0,4.5802,5.221,37.7142,85.8364,40.824,6.688,0.4228,2.4676,1.3187,0.1246,1.0,82.518
VRTX,Q4 2024,5.0543,15.6611,-0.4866,10.5405,6.3243,31.353,85.4602,38.1971,5.5638,0.3732,2.6921,1.2819,0.1292,1.0,89.754
VZ,Q1 2021,-5.2606,3.9766,10.4348,3.252,5.5889,15.9583,58.8584,23.6407,7.2163,3.7545,1.0237,0.2635,0.0951,1.0,97.9063
VZ,Q2 2021,2.7292,10.8943,0.7874,3.2258,15.9581,17.1781,57.7805,24.1826,7.7218,3.6489,0.8889,0.1162,0.0967,0.0,-1.338
VZ,Q3 2021,-2.5145,4.3496,3.9063,9.0164,8.4567,19.4653,58.9002,27.0545,8.1629,3.5033,0.9739,0.2402,0.0931,0.0,-26.6919
VZ,Q4 2021,3.4999,-1.8016,-3.7594,11.3043,-1.5629,13.541,55.9809,22.3325,5.5445,3.4062,0.7788,0.0619,0.0929,0.0,-57.2165
VZ,Q1 2022,-1.5059,2.0902,7.0313,7.874,-1.8863,13.6496,57.2331,23.2342,5.3772,3.2937,0.7638,0.0357,0.0917,0.0,-60.464
VZ,Q2 2022,0.7004,0.074,-0.7299,6.25,-10.8203,15.3867,57.3234,22.3505,5.9514,3.2372,0.7618,0.0377,0.0913,0.0,-74.7429
VZ,Q3 2022,1.3377,4.0286,2.2059,4.5113,-0.3211,14.3103,57.3581,23.0542,5.5191,3.2248,0.7479,0.0392,0.0913,0.0,-76.8111
VZ,Q4 2022,2.9497,3.4755,-10.7914,-3.125,5.2771,18.6576,55.2864,20.4959,7.1131,3.1063,0.7546,0.0519,0.0928,0.0,-62.5881
VZ,Q1 2023,-6.6353,-1.9133,-1.6129,-10.9489,-4.0036,14.9155,58.9694,23.0433,5.2102,3.0089,0.7478,0.0468,0.0871,0.0,-68.3767
VZ,Q2 2023,-0.9601,-3.5307,-4.0984,-13.9706,-3.6048,14.2594,60.8418,22.15,4.8165,2.9373,0.7273,0.0934,0.0858,0.0,-69.3167
VZ,Q3 2023,2.2702,-2.643,1.7094,-14.3885,-6.6716,14.2849,59.6922,22.4172,4.8058,2.8837,0.6846,0.0756,0.0866,0.0,-67.2377
VZ,Q4 2023,5.3816,-0.3433,-8.4034,-12.0968,-3.8188,-7.7,56.7834,18.3348,-2.8838,3.0539,0.6917,0.0388,0.0924,0.0,-116.6218
VZ,Q1 2024,-6.1173,0.2096,3.6697,-7.377,2.123,13.9535,60.9715,22.804,4.8075,2.9713,0.7077,0.0441,0.0868,0.0,-65.4494
VZ,Q2 2024,-0.5609,0.6136,2.6549,-0.8547,4.1443,14.0048,61.974,23.8383,4.7089,2.8871,0.6259,0.04,0.0865,0.0,-69.3042
VZ,Q3 2024,1.6282,-0.018,1.7241,-0.8403,2.625,9.919,60.276,17.7798,3.3849,2.9026,0.6575,0.0807,0.0874,0.0,-75.2089
VZ,Q4 2024,7.0537,1.5685,-5.9322,1.8349,1.9117,14.0271,56.5203,20.7982,4.9764,2.8251,0.6256,0.0648,0.0927,0.0,-58.257
WDAY,Q1 2021,3.8305,15.382,-3.3333,28.8889,-8.0504,-3.9592,71.6559,-3.2606,-1.3661,1.5324,0.9276,0.2278,0.1363,0.0,-154.5429
WDAY,Q2 2021,7.2618,18.6817,3.4483,22.449,-0.9425,8.3893,72.5856,-0.0889,2.7336,1.3562,1.0438,0.2543,0.1383,0.0,-40.5278
